Date: 09-Aug-2019 15:20:03
Carousel: 19080905
Sample: DH4911
Target: 2
Location: 1
RockType: BASALT
Atmosphere: EARTH
DistToTarget: 202
LocationsPerSample: 6
IntegrationsPerLocation: 6
PulsesPerIntegration: 10
LaserAttenuation: 3.20
LaserRepetitionRate: 10
IntegrationTime: 1
IntegrationsAveraged: 1
UVTriggerDelay: 0
VISTriggerDelay: 0
VNIRTriggerDelay: 0
DarkSubtracted: YES
BoxcarSmoothing: 0
PulsesDiscarded: 10
SpectColumnsDiscarded: 1
SaturatedIntegrations: NONE
wave,i1,i2,i3,i4,i5
244.451000,0.000000,0.000000,0.000000,0.000000,0.000000
244.504000,0.000000,0.000000,0.000000,0.000000,0.000000
244.557000,0.000000,0.000000,0.000000,0.000000,0.000000
244.611000,0.000000,0.000000,0.000000,0.000000,0.000000
244.664000,0.000000,0.000000,0.000000,0.000000,0.000000
244.717000,0.000000,0.000000,0.000000,0.000000,0.000000
244.771000,0.000000,0.000000,0.000000,0.000000,0.000000
244.824000,0.000000,0.000000,0.000000,0.000000,0.000000
244.877000,0.000000,0.000000,0.000000,0.000000,0.000000
244.931000,0.000000,0.000000,0.000000,0.000000,0.000000
244.984000,0.000000,0.000000,0.000000,0.000000,0.000000
245.038000,0.000000,0.000000,0.000000,0.000000,0.000000
245.091000,0.000000,0.000000,0.000000,0.000000,0.000000
245.143000,0.000000,0.000000,0.000000,0.000000,0.000000
245.198000,0.000000,0.000000,0.000000,0.000000,0.000000
245.251000,0.000000,0.000000,0.000000,0.000000,0.000000
245.303000,0.000000,0.000000,0.000000,0.000000,0.000000
245.358000,0.000000,0.000000,0.000000,0.000000,0.000000
245.411000,0.000000,0.000000,0.000000,0.000000,0.000000
245.463000,0.000000,0.000000,0.000000,0.000000,0.000000
245.517000,0.000000,0.000000,0.000000,0.000000,0.000000
245.571000,0.000000,0.000000,0.000000,0.000000,0.000000
245.623000,0.000000,0.000000,0.000000,0.000000,0.000000
245.677000,0.000000,0.000000,0.000000,0.000000,0.000000
245.730000,0.000000,0.000000,0.000000,0.000000,0.000000
245.783000,0.000000,0.000000,0.000000,0.000000,0.000000
245.837000,0.000000,0.000000,0.000000,0.000000,0.000000
245.890000,0.000000,0.000000,0.000000,0.000000,0.000000
245.942000,0.000000,0.000000,0.000000,0.000000,0.000000
245.996000,0.000000,0.000000,0.000000,0.000000,0.000000
246.050000,0.000000,0.000000,0.000000,0.000000,0.000000
246.102000,0.000000,0.000000,0.000000,0.000000,0.000000
246.156000,0.000000,0.000000,0.000000,0.000000,0.000000
246.209000,0.000000,0.000000,0.000000,0.000000,0.000000
246.261000,0.000000,0.000000,0.000000,0.000000,0.000000
246.316000,0.000000,0.000000,0.000000,0.000000,0.000000
246.369000,0.000000,0.000000,0.000000,0.000000,0.000000
246.422000,0.000000,0.000000,0.000000,0.000000,0.000000
246.475000,0.000000,0.000000,0.000000,0.000000,0.000000
246.528000,0.000000,0.000000,0.000000,0.000000,0.000000
246.581000,0.000000,0.000000,0.000000,0.000000,0.000000
246.635000,0.000000,0.000000,0.000000,0.000000,0.000000
246.688000,0.000000,0.000000,0.000000,0.000000,0.000000
246.741000,30709207954.416790,28172360340.790821,73969135681.508087,98002428863.225510,6675914772.699396
246.794000,192044014424.819060,48608650953.999718,182481656860.097750,273324053724.950040,43827472171.639061
246.847000,59594367210.377151,102597874952.386670,116932377533.056520,102597874952.386670,83485204844.826874
246.900000,110762913464.105550,108062985133.529790,167658964137.700840,115504251020.238490,186624314362.232600
246.953000,116704148866.393710,112056638513.307220,28401452157.750595,135294190278.739640,128000180974.589940
247.007000,122565471372.749270,122565471372.749270,89210721063.966446,32031149106.053085,74915828074.488113
247.060000,112778604766.337190,103123361552.096650,151399577623.299290,93468118337.856125,117606226373.457440
247.113000,128041786898.769270,89508835355.566025,89508835355.566025,75058978526.864822,94325454298.466446
247.166000,14150825648.416885,49056195581.179337,52964518855.503700,145147040222.334900,38409383902.846153
247.219000,139544670196.472780,7985582484.570333,110309317371.605580,183397699433.773590,56711170526.015678
247.272000,137002974332.852980,40860536204.535103,204302681022.675510,55281901923.782784,79317511455.862244
247.325000,53295419156.186508,43581475763.186829,105278143259.264710,105278143259.264710,105278143259.264710
247.378000,107397552366.053830,46547607441.945869,65270667418.594490,122740059846.918610,46547607441.945869
247.431000,131202157424.026080,93937639339.095551,84621509817.862885,140518286945.258700,10092473648.001842
247.484000,174514351023.315430,86743898008.648087,174514351023.315430,174514351023.315430,179133848550.403170
247.537000,106496204169.273390,8874683680.772785,109577691558.430660,75434811286.568665,79872153126.955048
247.592000,131245207513.190320,46705550983.819267,54533296958.760849,26353411448.970490,73319887298.621094
247.644000,145892419248.778230,81842088846.875656,118442277647.962860,200792702450.409030,13216734844.837156
247.697000,145703513370.047000,114639820164.250210,145703513370.047000,88013797416.424377,65825445126.569557
247.751000,34147547452.379372,112083803142.822310,89191355286.065430,11212627521.676847,176344051022.735050
247.803000,62588443082.557358,102380043648.522350,35923544254.485657,67032592887.235977,144620041560.583440
247.856000,118960679242.061290,93136049376.447998,136177099152.470120,209346883771.707760,114656574264.459060
247.910000,141040868146.227970,69464180875.543228,100778981556.467820,158935039963.899170,185776297690.405940
247.962000,9850801093.558777,36119604009.715530,110547878938.826290,71144674564.591187,136816681854.983020
248.015000,78850406596.306625,63600477884.277184,36292466004.597015,100129376892.161420,87361994714.648544
248.069000,105582157995.537600,96649237460.074951,159179681208.313350,257441807098.402310,114515078531.000230
248.121000,147876041967.108090,51641181459.343384,139127418284.584010,160998977490.894200,244110902474.872770
248.174000,41529457974.682869,3194573690.360221,37270026387.535912,79864342259.005508,118199226543.328160
248.228000,102695782825.660230,62873724520.935677,107086576390.652830,124649750650.623230,146603718475.586150
248.280000,199768386583.072880,118819585384.718730,165684680815.344790,191247460141.140870,140121901489.548770
248.333000,72148946494.597946,43289367896.758774,129868103690.276310,175218870058.309270,88640134264.791763
248.387000,15178400492.026436,78227140997.367447,78227140997.367447,141275881502.708470,53007644795.231056
248.440000,1788870240.961911,52950559132.477280,10375447397.579861,104827796120.377330,74774776072.214493
248.492000,135901834275.008330,24896302413.404846,152347098254.505130,234573418151.989200,41341566392.901665
248.546000,127213038562.210800,135701767734.109970,144190496906.009160,152679226077.908290,195122871937.404050
248.599000,89097706428.749817,21734076635.584766,116835671637.700580,160063669365.935060,138449670501.817810
248.651000,46445406525.123238,75344770585.199921,75344770585.199921,71216290005.188965,79473251165.210876
248.705000,87081506073.920609,133183479877.760820,183476542209.222840,191858719264.466490,103845860184.407940
248.758000,39200286947.449432,34910893846.816689,206486617872.126800,155013900664.533780,129277542060.737290
248.810000,5783461081.799840,38443006014.317459,156833856394.693820,148668970161.564390,71102550946.835068
248.864000,40898118989.159782,20682097209.617790,24119403506.427559,124791696402.820860,32508761247.793671
248.917000,87935594936.985123,1911643368.195381,143851163456.698460,221272719868.609220,126646373142.940510
248.969000,115323732260.112720,53543161406.480896,226528759796.649960,152392074772.291780,119442436983.688170
249.023000,25437831526.681843,42012708177.551392,153893125570.920840,95881057292.877426,116599653106.464340
249.076000,45029236562.476768,28360316086.906940,170046140129.250460,140875529297.003270,149209989534.788180
249.129000,142051569014.749330,69302146222.258484,133492813392.103350,206242236184.594150,94978413090.196411
249.180000,73146330141.975861,117034128227.161270,176881125616.050480,228748523353.087800,172891325790.124510
249.234000,114676535389.883440,13092990261.049501,139056586220.803560,159373295246.570340,167499978856.877080
249.287000,134133868161.189580,38472504821.426468,179884954975.858890,208999282948.830230,75905212215.246811
249.339000,127255989167.073100,36499779838.617874,170661132758.943020,198282587771.951080,72013079141.056885
249.393000,195425834478.997440,155292748105.672270,223518994940.325100,243585538126.987700,183385908566.999910
249.446000,192514552665.196500,122675248438.106810,250029273793.387970,237704690694.489900,163757192101.100740
249.498000,73779859949.309601,22776943470.318592,136552680231.144710,109089571357.841860,179708994174.906370
249.552000,42591197377.559875,46584122131.706123,58562896394.144897,158386015247.801180,86513369673.168640
249.605000,185843298928.899930,36630957655.063591,165679469027.030180,137450107164.412510,72925851478.429199
249.658000,36099568692.697174,118612868561.719250,139241193528.974760,184623508456.936920,184623508456.936920
249.710000,62041028366.086288,17452557888.826416,106629498843.346180,143110974688.377010,86362012262.773499
249.763000,16411953574.430525,49009488949.850754,65308256637.560867,114204559700.691180,106055175856.836150
249.816000,144396886940.423490,66810499927.658554,148480380993.726900,181148333420.154210,132146404780.513240
249.869000,124740003183.907360,100466272834.606490,181378707332.276030,185424329057.159550,165196220432.742130
249.922000,84853601689.836487,93921070999.700485,72763642610.018082,96943560769.654861,125153465289.231120
249.975000,51415835957.799744,87630468241.119431,152012036744.798860,135916644618.878970,123845100524.439100
250.028000,71251670648.399231,51086103483.757904,123682145276.466720,216443754233.816890,111582804977.681930
250.081000,110686384687.971660,122959618308.403850,163870397043.177830,167961474916.655210,122959618308.403850
250.133000,42086130049.722580,42086130049.722580,171030868925.468170,66263268588.924889,134765161116.664730
250.186000,86726293745.896011,70465113668.540649,102819832791.526210,70632754700.265808,70632754700.265808
250.239000,98837029201.601135,98837029201.601135,131000943789.240740,183267304994.155180,98837029201.601135
250.292000,170608411659.571440,78819090766.702591,158635891543.110260,102764130999.624890,146663371426.649140
250.345000,17017675976.959860,45046789350.776100,69071743671.190018,201208992433.466550,153159083792.638730
250.398000,18940819121.426926,47522174921.424286,84269632378.563751,96518784864.276917,35273022435.711128
250.450000,144985001863.047850,72937240201.042374,181008882694.050600,152990308714.381810,237046030653.388150
250.503000,94335710583.074463,98317053585.408203,209794657650.752900,181925256634.416690,158037198620.414280
250.556000,64877499116.199852,32937807243.609161,116779498409.159730,120771959893.233580,108794575441.012070
250.609000,113977602405.353700,38725980740.043091,141701884071.520780,113977602405.353700,113977602405.353700
250.662000,132544784871.257660,132544784871.257660,187300991080.367370,222501409357.652130,163834045562.177460
250.715000,176112450447.188630,164127482174.790160,144152535054.126070,260007228353.977810,168122471598.923000
250.767000,131659202304.843460,65990553722.476631,158699234074.053340,174150680799.316130,178013542480.631870
250.820000,116528050832.347180,77232492883.501953,161676138688.467410,142864435415.083980,112765710177.670500
250.874000,127354752397.896820,95488402536.389999,238886976913.170680,274736620507.365840,147271221061.338590
250.925000,157406382422.380100,142039250850.296910,195824211352.588200,257292737640.921080,153564599529.359310
250.978000,95199104443.362366,35270487875.737450,147636643940.034180,98944642978.838928,113926797120.745150
251.031000,70954624809.144424,52444722685.019745,78358585658.794281,156100174580.117890,4318977162.295615
251.085000,176325838693.768250,107140917494.135040,192077030239.613530,223579413331.304110,62129699986.389931
251.136000,113589826051.822330,151140181771.433010,124854932767.705520,184935501919.082580,124854932767.705520
251.189000,24935671075.561954,43181284057.680359,94269000407.611893,138058471564.696040,138058471564.696040
251.243000,130303944685.054110,72675664480.361801,161039027460.889980,164880912807.869480,153355256766.931000
251.295000,196337386896.497310,86312571051.117203,162191754392.758700,234276978567.318150,82518611884.035126
251.347000,101198491201.892230,94055068293.523361,197634700464.871770,244066949369.269320,172632720285.580720
251.401000,112311406549.766530,94277460805.825439,97884249954.613663,155592876335.225160,173626822079.166260
251.454000,157470435449.266200,54931547249.744034,120849403949.436860,223388292148.959050,150146229149.300350
251.506000,137960325711.480010,141572377875.562410,264382151454.363490,296890620931.104980,231873681977.622040
251.558000,176118583553.470430,165684789245.310940,280456526635.065610,245677212274.533870,210897897914.002170
251.612000,171237692966.249330,112840469077.226440,269783008278.975520,302631446716.550900,229634916855.272310
251.664000,179561322100.602810,80394501031.406296,238326845697.163670,300765214518.509580,216289774348.453310
251.716000,250904955703.437900,149415310699.800080,285901385015.037110,282401742083.877200,212408883460.678740
251.770000,172010633654.173830,83039616246.842606,328599624291.076720,310805420809.610600,321481942898.490300
251.823000,106400457513.244310,66538034452.464005,218740013411.806980,276721719682.032840,207868443486.139620
251.875000,93611992649.720627,104187406045.295750,216991815598.097230,241667780187.772550,142963921829.071260
251.928000,141656026768.658110,131134121066.446910,197772857180.451140,281948102798.140620,173221743875.291720
251.981000,117421836099.343840,164071597809.439790,271724894063.507320,296843996522.789730,235840461978.818150
252.033000,105652742152.901470,133645373008.500000,245615896430.894130,193129713576.646940,207126029004.446170
252.086000,187327333131.429200,69622684387.656387,215022544600.552250,170017825963.227290,142322614494.104310
252.139000,187863175252.620300,86136435126.201401,222941361503.109590,187863175252.620300,103675528251.446040
252.191000,113354711478.747330,99462729816.671066,214071578528.800200,245328537268.471770,168922638127.052370
252.243000,116091155935.757570,56670090338.308136,99585304380.910507,175512221533.207000,142500518423.512850
252.297000,25524656059.420334,52451765748.479019,136598983526.787410,170257870638.110780,119769539971.125720
252.350000,113930425312.626660,134927841581.847980,243414492306.158050,260912339197.175810,106931286556.219570
252.401000,183214630186.012760,114097733768.534850,196379753313.151430,245748965039.921390,147010541586.381470
252.455000,45089681923.158035,58701661371.658569,235657394202.165560,232254399340.040470,222045414753.665040
252.507000,131857832565.544690,54863273070.290154,232285518863.702820,272456593382.966060,172028907084.807920
252.560000,179836516649.892000,133331845335.604930,209732376780.505130,296098194935.609740,209732376780.505130
252.613000,226969977293.883580,98719283804.402908,193219794796.651860,314720451786.686160,267470196290.561710
252.665000,110611694391.301470,74291436531.471146,170044843616.478360,229477992841.655300,179950368487.341190
252.718000,91277088469.687317,37463779402.604568,188813711153.774810,128273738453.306700,158543724803.540740
252.770000,185505430274.211640,100265821665.148330,218289895123.851380,267466592398.311070,185505430274.211640
252.823000,201369862966.112880,116353087261.881260,260227630761.350160,273307134715.847350,178480731045.742830
252.876000,130380909880.354220,54248756579.272964,209823156803.221620,209823156803.221620,206513063181.435490
252.928000,127131679972.896480,52896820299.019028,204594142241.290340,204594142241.290340,201366539646.773930
252.981000,162234788272.496190,96941860627.891769,266703472503.863100,253644886974.942260,240586301446.021390
253.033000,159058644787.023530,95043986180.731247,261482098557.091220,248679166835.832730,235876235114.574280
253.086000,169150290760.576660,149653779125.419490,286129360571.519840,279630523359.800840,230889244271.907810
253.138000,88002474109.268478,72098412523.256073,199330905211.355290,167522782039.330440,129353034232.900700
253.191000,109550455255.763340,71476604354.323517,201562261600.909520,255500217044.615970,141278664340.296510
253.244000,154280098254.829380,134792085843.693040,212744135488.238400,264712168584.601990,147784094117.783940
253.296000,138261177243.693050,147814732677.038450,173290880499.292880,135076658765.911250,125523103332.565860
253.349000,89398291060.990173,21745530258.078690,124835451481.562840,153829491825.667760,173158852055.071010
253.401000,100779633215.602460,62822526372.411270,151389109006.524050,227303322692.906460,122921278874.130680
253.454000,154265624653.429750,112388413320.596190,228356075473.058380,228356075473.058380,192921512037.583830
253.506000,133975234168.744230,99434744109.614807,203056214287.003020,203056214287.003020,203056214287.003020
253.559000,144550596089.867130,91161963134.527008,188517705582.500180,210501260328.816710,179096182119.793090
253.612000,87265048133.216812,19877533946.585686,202786501024.584530,173906137801.742650,183532925542.689910
253.664000,101598861995.548660,79546395825.972198,177207317434.096500,218161897463.309880,174056965124.157040
253.717000,157451312195.219270,135185470066.602450,179717154323.836150,233791342350.477140,173355485144.231350
253.769000,85951731922.044052,48671462654.651398,104591866555.740370,244392876308.462800,238179498097.230680
253.822000,110407347249.220410,67237988821.286278,147409654473.163970,202913115309.079320,165910808085.135740
253.875000,191324910507.920590,118988369000.816390,279386787125.264770,213340379662.256650,153584106243.344480
253.927000,166353245976.353090,119639385951.792130,272237995365.357910,278466510035.299440,206838591330.972600
253.979000,128844125624.046370,67530331539.900116,196289299116.607240,171763781482.948760,236143265271.302310
254.032000,168872531397.784240,62654659645.015503,153252256140.024140,171996586449.336270,118887650572.951900
254.084000,129139505335.356930,92095503804.896027,206314508523.817140,187792507758.586730,190879507886.125090
254.137000,141168963125.538970,110028750671.376010,172309175579.701930,225247536751.779050,169195154334.285640
254.189000,126822412883.246140,42719128550.145958,138837167787.974700,165870366323.614040,144844545240.338990
254.243000,134405361506.501250,109138557254.626340,156513815226.891780,137563712037.985600,93346804597.204498
254.294000,122884651584.030470,89462727114.747467,171498359902.987580,171498359902.987580,98577797424.551926
254.347000,136706381940.373210,60428797472.713005,243495000195.097500,170268519106.143740,191626242757.088590
254.399000,63971175562.585258,58004951934.986633,144515194535.166660,147498306348.965970,138548970907.568020
254.452000,119338391441.915500,73924204423.850357,143559291184.883540,158697353524.238590,116310778974.044490
254.504000,150743234056.250090,72703595186.421432,120727988337.085220,231784397497.995300,132734086624.751170
254.556000,87670328889.412460,56022698770.718391,171104990111.424070,162473818260.871150,136580302709.212370
254.610000,40784177639.159103,65002410958.907295,74084248453.812881,128575273423.246280,186093577557.648190
254.661000,65369353595.513611,33212503876.478310,88756153391.175644,150146502854.788510,77062753493.344635
254.714000,108189012968.131620,140572118890.565550,161179549932.114470,196506574574.769650,117020769128.795410
254.766000,118288993281.895660,92755592999.860886,163681704894.401920,169355793845.965210,163681704894.401920
254.820000,86481318247.386154,62463362938.565285,161537428587.451290,110499273556.206990,134517228865.027820
254.871000,47391764952.854225,65041111900.813751,94456690147.412979,179761867062.550690,94456690147.412979
254.923000,92955334965.751251,59266824307.022583,191213491053.709840,182791363389.027710,101377462630.433410
254.977000,158629215455.121030,123504755651.629330,205461828526.443270,231805173379.061980,164483292089.036290
255.029000,140695111712.246770,32054016755.311790,167121323999.068790,161248832379.775020,114268899425.424740
255.081000,124717495237.079220,110159032758.042760,139275957716.115720,171304575169.995940,118894110245.464660
255.133000,137097240141.129550,111583451625.491410,173950490219.273500,176785355609.899990,105913720844.238480
255.186000,124741434817.117260,82242775636.522141,155907118216.220310,164406850052.339360,153073874270.847290
255.239000,80345831606.663696,4074332231.575308,103813985260.537050,141949734948.081240,109681023674.005360
255.290000,65592488912.753693,45938140273.022476,90862365735.265228,121747770740.557160,37514847998.851959
255.343000,50121362860.873283,47310819149.048615,92279518538.243240,185027461028.457150,111953324521.015900
255.396000,76907612079.848587,82773446899.498062,85706364309.322784,100370951358.446490,91572199128.972275
255.447000,62286416732.568817,20084829485.909946,87607369080.564148,45405781833.905273,98861125679.673187
255.500000,84359736489.722137,50584568590.222580,98432723114.513611,118134904389.221690,87174333814.680420
255.553000,99133886576.169891,61779088735.873993,130741792441.035680,139362130404.180880,99133886576.169891
255.605000,52666461420.878166,61271571607.647987,158796153724.372620,98560382416.983856,72745051856.674423
255.657000,68568355449.898216,32441803688.327934,22428901315.387360,94521798400.560562,108940377817.595180
255.709000,74079040071.881973,3227673371.888657,48572548059.884384,133594188099.876400,51406602727.884125
255.762000,113533551606.636960,59679911316.110130,113533551606.636960,127705562209.407180,59679911316.110130
255.815000,72049058237.832428,98396569376.723785,98396569376.723785,145236589179.197270,104251571852.032940
255.866000,25675267090.254383,31260219448.255325,87109743028.264786,95487171565.266220,84317266849.264313
255.919000,64931894743.869164,37495882880.262436,62188293557.508492,117060317284.721970,48470287625.705132
255.972000,69058477368.433533,94255489381.240402,91455821379.817398,136250509402.585160,102654493385.509350
256.024000,78872465610.575516,73204983051.731781,112877360963.637970,107209878404.794250,95874913287.106750
256.075000,27894408544.553673,38577373519.063591,49260338493.573494,70626268442.593292,129382575802.397800
256.129000,20153814470.641647,52816893095.474648,61851361651.279533,47952179257.733566,61851361651.279533
256.181000,105914470440.904850,66431561341.632629,142577171747.371950,151037795125.787410,63611353548.827469
256.233000,90850186087.850250,71215325972.808853,138534846367.236450,121704966268.629550,169389626548.015750
256.285000,60740281820.262741,79983595696.820160,93663496056.590851,197920341138.296420,167740728088.329040
256.338000,98352725257.362946,92719156268.874390,168772337613.470180,191306613567.424500,123703785705.561540
256.390000,128659504930.440810,145877877337.488620,220490824434.695860,177444893417.076290,111441132523.392970
256.441000,126742999837.522930,54019153413.631363,142903854598.387730,153677757772.297610,196773370467.937010
256.495000,131151138941.085340,55897947057.534584,147874070470.763310,159022691490.548580,203617175569.689790
256.547000,103889084371.113140,44925009457.778664,98273458188.890823,148814093828.891820,92657832006.668472
256.599000,98430684574.818314,50277543919.511513,138086212173.306270,138086212173.306270,89933071517.999466
256.650000,92729255655.326111,47365303248.403969,130087804696.320790,130087804696.320790,84723852289.398682
256.704000,75891702646.242661,92317161335.209030,127905655161.302860,152543843194.752410,89579584887.047989
256.756000,88919550626.473618,20167320760.643581,97169818210.373215,88919550626.473618,143921334519.137630
256.808000,63243880154.744637,96725934354.315384,96725934354.315384,107886619087.505660,77194736071.232452
256.859000,106573687131.975450,111854695716.629410,85449652793.359512,88090157085.686508,69606627039.397568
256.913000,79232245262.728928,62839366932.509140,103821562758.058580,150268051360.347930,103821562758.058580
256.965000,32928544935.562458,66242670022.595284,102332972200.214160,52361784569.664940,77347378384.939545
257.017000,76541144509.573944,17495118745.045364,70917713484.380753,107470015148.136520,79352860022.170547
257.068000,95638883339.078644,42669655643.588890,92990421954.304153,127420419956.372500,87693499184.755173
257.122000,81642936046.291702,111634218675.541720,92548857002.382629,187975665368.178100,147078461782.837190
257.174000,14337423632.105646,33353374975.740322,95834357961.968536,93117793484.306442,71385277663.009659
257.226000,48546078931.245621,83499255761.742493,107697608952.086490,105008903042.048250,75433138031.627823
257.278000,79556442129.604462,52789788702.821602,119706422269.778720,141119745011.204990,143796410353.883270
257.330000,27409888578.967903,53445666648.699821,113327956209.083240,136760156471.841960,76877866911.458542
257.383000,34494336778.149384,71642084077.694870,143284168155.389740,108789831377.240370,84909136684.675415
257.435000,62609268148.792892,41420702664.830109,112932111173.204510,91743545689.241730,70554980205.278946
257.487000,102434005414.265200,57751459930.636993,147116550897.893430,147116550897.893430,89292080272.021622
257.539000,104329509437.968440,83288263837.033615,138521533539.487550,99069198037.734741,93808886637.501038
257.591000,94427726549.557297,91810791864.581116,123214008084.295290,99661595919.509659,104895465289.462020
257.643000,37446892070.064369,4255328644.325412,32340497696.873760,85957638615.375168,60425666749.422119
257.696000,81667263107.638519,63566867062.673790,73909950516.939346,135968451242.532650,84253033971.204895
257.748000,51452010186.079033,38642381094.109177,159052894558.625850,123185933101.110240,120624007282.716280
257.800000,60253471837.292801,72691115106.458771,105028987606.290330,45328299914.293633,80153701067.958359
257.853000,68504200299.039513,60732715391.165283,91818655022.662201,130676079562.033330,81456675145.496567
257.904000,82802378414.422409,62385353599.907310,95563018923.494370,110875787534.380690,123636428043.452650
257.956000,63868052931.326950,73810755225.501083,78782106372.588150,133466968990.545900,86239133093.218765
258.009000,12207114933.687004,22194754424.885414,44666943280.081818,72132951880.877426,97102050608.873459
258.062000,18097236611.190647,41365112254.150040,36194473222.381294,118924697730.681370,38779792738.265663
258.113000,86256355504.584351,81203094645.080612,106469398942.599200,101416138083.095500,78676464215.328751
258.165000,65387560208.390823,90218279274.868317,122498214061.289080,82769063554.925079,100150566901.459340
258.217000,45159228857.935326,32972330515.464054,79282544216.854874,123155378249.751430,74407784879.866364
258.270000,72147358419.364166,11861751384.228045,112337763109.454900,139968666333.892270,74659258712.494827
258.321000,89836568368.900803,70071150729.295410,129367403648.111560,141720789672.864930,117014017623.358170
258.373000,82209442773.212158,82209442773.212158,128643182539.419490,116423777337.785980,131087063579.746200
258.425000,55192363543.545395,19753747237.344982,76455533327.265640,114256724053.879390,121344447315.119480
