Date: 30-Aug-2020 19:42:02
Carousel: 20083004
Sample: GBW07216A
Target: 15
Location: 1
RockType: NA
Atmosphere: EARTH
DistToTarget: 202
LocationsPerSample: 6
IntegrationsPerLocation: 6
PulsesPerIntegration: 10
LaserAttenuation: 3.20
LaserRepetitionRate: 10
IntegrationTime: 1
IntegrationsAveraged: 1
UVTriggerDelay: 0
VISTriggerDelay: 0
VNIRTriggerDelay: 0
DarkSubtracted: YES
BoxcarSmoothing: 0
PulsesDiscarded: 10
SpectColumnsDiscarded: 1
SaturatedIntegrations: NONE
wave,i1,i2,i3,i4,i5
244.451000,0.000000,0.000000,0.000000,0.000000,0.000000
244.504000,0.000000,0.000000,0.000000,0.000000,0.000000
244.557000,0.000000,0.000000,0.000000,0.000000,0.000000
244.611000,0.000000,0.000000,0.000000,0.000000,0.000000
244.664000,0.000000,0.000000,0.000000,0.000000,0.000000
244.717000,0.000000,0.000000,0.000000,0.000000,0.000000
244.771000,0.000000,0.000000,0.000000,0.000000,0.000000
244.824000,0.000000,0.000000,0.000000,0.000000,0.000000
244.877000,0.000000,0.000000,0.000000,0.000000,0.000000
244.931000,0.000000,0.000000,0.000000,0.000000,0.000000
244.984000,0.000000,0.000000,0.000000,0.000000,0.000000
245.038000,0.000000,0.000000,0.000000,0.000000,0.000000
245.091000,0.000000,0.000000,0.000000,0.000000,0.000000
245.143000,0.000000,0.000000,0.000000,0.000000,0.000000
245.198000,0.000000,0.000000,0.000000,0.000000,0.000000
245.251000,0.000000,0.000000,0.000000,0.000000,0.000000
245.303000,0.000000,0.000000,0.000000,0.000000,0.000000
245.358000,0.000000,0.000000,0.000000,0.000000,0.000000
245.411000,0.000000,0.000000,0.000000,0.000000,0.000000
245.463000,0.000000,0.000000,0.000000,0.000000,0.000000
245.517000,0.000000,0.000000,0.000000,0.000000,0.000000
245.571000,0.000000,0.000000,0.000000,0.000000,0.000000
245.623000,0.000000,0.000000,0.000000,0.000000,0.000000
245.677000,0.000000,0.000000,0.000000,0.000000,0.000000
245.730000,0.000000,0.000000,0.000000,0.000000,0.000000
245.783000,0.000000,0.000000,0.000000,0.000000,0.000000
245.837000,0.000000,0.000000,0.000000,0.000000,0.000000
245.890000,0.000000,0.000000,0.000000,0.000000,0.000000
245.942000,0.000000,0.000000,0.000000,0.000000,0.000000
245.996000,0.000000,0.000000,0.000000,0.000000,0.000000
246.050000,0.000000,0.000000,0.000000,0.000000,0.000000
246.102000,0.000000,0.000000,0.000000,0.000000,0.000000
246.156000,0.000000,0.000000,0.000000,0.000000,0.000000
246.209000,0.000000,0.000000,0.000000,0.000000,0.000000
246.261000,0.000000,0.000000,0.000000,0.000000,0.000000
246.316000,0.000000,0.000000,0.000000,0.000000,0.000000
246.369000,0.000000,0.000000,0.000000,0.000000,0.000000
246.422000,0.000000,0.000000,0.000000,0.000000,0.000000
246.475000,0.000000,0.000000,0.000000,0.000000,0.000000
246.528000,0.000000,0.000000,0.000000,0.000000,0.000000
246.581000,0.000000,0.000000,0.000000,0.000000,0.000000
246.635000,0.000000,0.000000,0.000000,0.000000,0.000000
246.688000,0.000000,0.000000,0.000000,0.000000,0.000000
246.741000,4519199556.410387,275169039656.956360,194325580925.625061,213343879058.849091,39542996118.586266
246.794000,147014124780.226440,331383259732.861450,398115769430.690430,247682711516.040100,33809449884.858364
246.847000,292705613503.707092,389505895134.854553,112933661903.004791,57619215256.634834,28041351424.896183
246.900000,130748326479.337067,288656933338.438477,155192578821.125549,62531808316.204964,21601897418.325687
246.953000,198831005108.284546,189292072152.933472,195114537723.083069,34563146682.375137,54260423823.943298
247.007000,276183761973.210266,97902381830.503738,180186095742.522156,97902381830.503738,89521633191.316483
247.060000,124447081377.703033,235066709268.994659,160552098814.444458,50892710748.597527,124447081377.703033
247.113000,122436081757.339264,234050474890.698792,137032778040.845566,3020006127.621243,179690364593.504089
247.166000,124859820695.923752,257667597124.030212,118450178976.420654,119411625234.345520,138352116515.477051
247.219000,125908119368.583054,278934910601.167053,98014628308.466339,237482083609.049835,94334237126.922028
247.272000,239014156344.365784,293995048538.596863,60326256713.114960,146615712517.949677,48585545359.137878
247.325000,301734103784.423035,30969411311.756348,113616695716.022919,57834442811.111404,4104379812.401296
247.378000,368137584492.196838,140743925207.676483,167481557437.103058,52856337786.875511,66225153901.588776
247.431000,431817315994.515381,111080774642.541840,127264728563.971069,47693621783.607727,127142122852.445389
247.484000,3286611619.990292,82165290499.757278,16433058099.951456,42725951059.873787,187336862339.446625
247.537000,28597852259.631573,151947624656.597473,84415347031.442871,34799796123.166161,96819234758.512070
247.592000,57035400306.848778,123395059262.588577,161660848003.489166,30879038382.688679,17800857420.608624
247.644000,75134169833.340912,86091236267.368927,176547238009.831543,-2889775762.820122,23118206102.566887
247.697000,201172126954.851532,48436874152.573967,188267412308.362488,20270419353.388901,10253060952.004583
247.751000,112049693666.996292,164875731953.721771,210664391437.542206,44844249341.440552,243840605794.084900
247.803000,15890935600.626644,119904332259.278076,223917728917.929504,67897633929.952354,146268839051.228546
247.856000,128490149993.561630,38296507101.144646,167144568376.026031,154438717889.197754,51181313228.632782
247.910000,274409547102.833557,115714869260.231033,134633332012.300369,247960434129.066498,419879668458.552551
247.962000,118798210618.322220,93492082912.644196,93492082912.644196,239236633217.567230,194716593735.356354
248.015000,126576342956.883545,114294002400.420456,323093791860.293274,234160548201.458252,126576342956.883545
248.069000,142553628372.190155,142553628372.190155,312188917579.940002,244176016914.742004,79039635533.095230
248.121000,156168148381.953613,143999201754.788422,278026627801.204590,119154269057.658585,168337095009.118805
248.174000,126927812782.412354,40204883106.470512,252609606460.284760,4319532895.736232,120946921080.623306
248.228000,104938331938.951401,50210559487.345406,242539588388.701813,79919921675.360413,79919921675.360413
248.280000,178223085325.260529,56707345330.764397,81010493329.663620,81010493329.663620,155438884076.293152
248.333000,73286842290.354340,132442141000.057251,92066302198.195923,85117902032.294922,227090618935.581970
248.387000,106407344757.856735,119919388536.631912,108192864828.623032,95597709734.836090,107758549135.734009
248.440000,138594242564.809448,163906704556.580688,122735441906.287552,89558441755.638489,83599229851.746506
248.492000,132137434880.539581,156270643708.025604,117017461636.925339,85386106568.997253,79704521531.136536
248.546000,200631330041.851593,201849290654.687897,133058242534.850494,81049742599.688751,57133425111.256187
248.599000,214093223350.350677,251029434407.599640,150725146973.032501,177157012293.101746,164844941940.685425
248.651000,196976955204.370880,207965005207.568451,155402421473.786621,99538805911.314514,110957759836.206085
248.705000,194325645268.689545,181217675941.966095,170731300480.585510,78975515193.515045,67069109721.740562
248.758000,144421686985.184753,156795845611.849548,46784490150.130577,58989139754.512337,22375190941.367039
248.810000,89773243174.774109,120128224679.913895,37459338878.682755,259631969469.490784,306133217732.683044
248.864000,42220311078.752029,18836754173.596897,30528532626.174465,30528532626.174465,100679203341.639862
248.917000,98022809776.740341,32451995980.508186,50011637641.193810,26006051573.420578,86020016742.853714
248.969000,147306873813.370300,43956199609.521263,97373703159.384125,239936523722.214905,127687399353.511398
249.023000,185879781447.102814,57193778906.801064,148021399386.634857,169956513456.004303,174181053943.439026
249.076000,166196980303.757507,65272436852.933495,196544355028.697998,96939262652.871964,18741590779.554951
249.129000,152220070071.615021,106165165659.436417,253663080272.625244,25666303785.798100,46166013952.376640
249.180000,124498127233.873627,135731040969.260681,23401903615.390125,158196868440.034790,68333558556.938354
249.234000,16421881709.454584,61897861827.943802,16421881709.454584,130111832005.677643,255170777331.523010
249.287000,47697689471.791435,206850585992.146301,56530594929.530891,79656747400.702499,183724433520.974701
249.339000,45917510277.606216,199130482281.336304,54420752921.607651,76683788207.719742,176867446995.224182
249.393000,77140595734.123428,124841821259.510498,167820153168.521729,167820153168.521729,9130927658.324688
249.446000,82571955007.680496,47872456405.231232,36305956871.081467,267635947554.076630,75664184452.563217
249.498000,52834737045.273163,79785020783.064148,83134773564.031937,68822193499.895096,134599157198.909363
249.552000,27204087283.603893,96574509856.793823,130881886597.782928,63476203661.742844,223073515725.551941
249.605000,37779835263.119675,113943983153.570053,179227538488.241791,58634304328.362854,192828279182.965698
249.658000,164739987016.897003,62772671632.831963,87575532131.659073,54505051466.557091,164739987016.897003
249.710000,216518292458.176270,9965277058.744122,129699590810.023422,83446612946.456940,-905934278.068097
249.763000,189314656380.320099,184986162431.792755,174051019824.987274,113806484167.124222,60447038298.730385
249.816000,162045491715.866760,143989431260.274445,67633717977.727570,144754518567.715240,122720004113.433029
249.869000,134257524891.932449,102291447536.710602,225534155412.265808,92432030906.666550,64548368249.821991
249.922000,106494786984.025116,60253629477.804008,122531282684.836411,28024943943.164505,5604988788.632902
249.975000,72439868303.852982,16954011730.689425,16954011730.689425,87030593550.869690,5856840416.056713
250.028000,6541180393.305626,129889153524.203674,242023674552.292847,147851442540.740143,50772019243.274261
250.081000,214909548896.988678,97788677796.456131,110515705054.973495,214909548896.988678,98916389072.527344
250.133000,48761858227.532089,60160734176.825180,94673997467.740051,82958486075.411331,185548369619.049042
250.186000,78073554099.749237,72598884147.632828,80929903639.983536,-1904233026.822709,32371961455.993843
250.239000,55871738023.412132,85403942407.216629,67365352702.514114,72313992356.016861,89554414374.669830
250.292000,65307124199.605865,96619839546.518799,144811449312.169525,144811449312.169525,144811449312.169525
250.345000,109160423677.782700,109160423677.782700,52207159150.244118,120551076583.290421,245848258543.875244
250.398000,193909028744.591919,33957882284.240662,102508373624.391205,60775088387.216927,205334110634.617035
250.450000,77888947410.197784,11652677171.604275,353873406737.670837,613298798.505356,122046460902.593475
250.503000,92988090113.952240,33123208570.002529,208159613490.383209,33123208570.002529,137051073991.478577
250.556000,209697576833.468109,55183572850.912659,66220287421.095192,66220287421.095192,154514003982.555450
250.609000,69744305650.278168,102352032967.291519,15398093455.255896,34721191124.597694,166460435130.679382
250.662000,137477029911.641418,68161302161.376045,123473345594.245697,4216163020.291580,180291161534.361725
250.715000,209656916965.486786,34942819494.248001,242857719065.593140,320326257299.174744,198589982932.117981
250.767000,98136606675.102448,301958789.770094,241063767166.019714,265950204089.526367,98136606675.102448
250.820000,138304055224.297974,64930114347.407318,234874255187.930573,209494247860.805145,97904712777.200821
250.874000,7061307720.298656,83507639127.007141,250215904001.877472,171390218906.807739,106687149252.334686
250.925000,85103474767.992691,94526696887.631821,63901224998.804344,116906849421.775238,105643154231.893921
250.978000,55372130204.692719,107829937767.032700,71546620869.747452,65863691717.160721,107829937767.032700
251.031000,25737319721.460426,51332444306.337936,77922934847.294098,81051227852.112518,37255125784.655312
251.085000,-2671587102.616693,-2671587102.616693,89795010949.061325,102113995922.238281,52541213018.128487
251.136000,93668775405.124451,59285826124.995735,93668775405.124451,114043856460.015549,63106153822.787827
251.189000,168499490710.712341,118614773066.093643,94642394864.651932,48776168363.627441,78706998950.398682
251.243000,111441074465.411453,70028133244.716721,101231634095.032135,163351045926.074249,18405751653.642632
251.295000,47205018113.926231,16677221968.393267,260899591132.657013,47205018113.926231,48618342009.553009
251.347000,131632219504.074814,94035832338.289337,83178641772.513687,34725064040.952522,75372232026.873383
251.401000,46801820459.902534,174055607485.566254,7618901005.100825,26530101714.189030,105576199642.105087
251.454000,65780059095.429092,254897728994.787323,175961658080.272675,18089516251.243317,175961658080.272675
251.506000,83311859676.606125,5409861017.961322,15147610850.291925,122262859005.928558,174828675230.454376
251.558000,25018882685.589310,46426792612.433556,15733524163.102596,303579638360.190552,167824257739.759979
251.612000,228265646615.015625,92946490837.251938,21596390518.067459,100327535697.857239,179058680877.647034
251.664000,163610062401.237122,136341718667.697693,106891907435.475052,89531061925.121277,185424737388.068756
251.716000,96203915842.311005,77226705046.019577,248021602212.642517,76348130472.116669,191441399653.329102
251.770000,153751374580.221039,9358779322.273869,28611125356.666824,67115817425.452736,206606194943.161530
251.823000,95430069352.737244,135158467323.619537,59524335104.139008,36861400179.168961,223625827753.625061
251.875000,32658159411.841122,42139560531.407860,86649471342.706680,67598878352.466660,132607929547.273483
251.928000,58578853474.416634,34519681511.710258,115065605039.033142,98938986150.987396,49164394880.313896
251.981000,57262944732.659874,27412410827.142590,95504136439.434723,131790436668.953857,52979755540.919167
252.033000,54638041777.657867,36857966424.833771,73888974945.558395,111612151849.848526,55546512781.087463
252.086000,52248849435.318993,29618366182.966190,53082266665.576080,85008557486.175995,126935855069.855835
252.139000,51583069400.955841,23304026277.588924,79862112524.322769,61009417108.744812,63366004035.692604
252.191000,57145418040.007683,70453255117.817551,109854890387.412476,61842301714.528885,-2870317801.096167
252.243000,59998384230.279388,112279133974.505814,68960798472.146835,59998384230.279388,310945983002.567810
252.297000,23569032226.091671,161909003987.934814,51237026578.460312,110287699710.135864,42014361794.337433
252.350000,48418860736.600128,145788657602.510162,212830157083.956604,164943371740.066284,102690550793.009171
252.401000,67740925678.722908,29138559942.686005,163624221216.621429,189525163387.897583,151420892693.616058
252.455000,92452322606.045715,193588012528.681488,153555135267.638214,230364627046.003571,211976319787.342499
252.507000,85889885367.376572,131946780419.448242,135805601356.243469,195741803971.304199,161323610776.985870
252.560000,79575668703.715378,73267841306.469742,118817633376.965485,162669164225.125977,35906094415.090958
252.613000,168752899573.256195,18203665551.633949,106762038505.529373,136465992767.148621,62482852028.581657
252.665000,144224132243.558716,40727744985.722595,57977142862.028603,105173412051.365952,53664793392.952103
252.718000,128101675073.187332,65781941253.799019,12365026551.466164,89110624680.898010,47976303019.688065
252.770000,30048211641.371662,4086556783.226168,38702096594.086830,67708636898.558640,30048211641.371662
252.823000,14033943252.577600,95977900040.931610,73975531382.230164,48286279326.664772,100259442050.192490
252.876000,95479128434.600159,191442922495.771790,34411259486.581856,36834587619.439659,173994959939.195099
252.928000,93545809372.431015,187566470569.087494,33714479520.013287,36088738641.140915,170471804896.968109
252.981000,82980276267.044189,137199427653.180374,146222525655.033600,20181125441.645260,7009013626.439523
253.033000,82712463929.687958,136756627254.619553,145750603914.935059,20115992441.152317,6986392584.352154
253.086000,77912701385.189926,68194031086.617775,122014230471.146332,16170560664.851006,63947217174.636734
253.138000,92444893085.482285,-2634439958.394462,100827202044.010498,57718184543.008438,118070809044.411346
253.191000,107404308388.000519,22237896450.378788,52992434094.520248,91475035044.112411,158504155550.573578
253.244000,83324529816.118881,24441862079.394817,6427892300.100596,126732642015.563843,-2142630766.700198
253.296000,56832640582.433792,25721005358.445637,115051443130.292480,156636302093.048676,66882314831.766388
253.349000,45390263276.352341,28368914547.720333,59338312928.981064,19858240183.404331,139007681283.828369
253.401000,68005678805.730515,26084369952.882809,931584641.174182,24298832723.965790,17700108182.313271
253.454000,152012449870.601929,55818010248.928223,164870419938.707947,29961874177.394390,52393223828.918793
253.506000,227468793754.744446,82407759299.637161,151723789462.311737,33898227229.638538,39275187410.891212
253.559000,19000404326.678268,109541965188.255157,2317122478.863574,30045354809.259151,27342045250.585609
253.612000,20740274044.155174,138190814698.699249,4311180559.740421,26643872648.484676,37518922709.090042
253.664000,51362986708.446022,117089561207.980164,6091364455.906500,22335003004.990498,14213183730.448498
253.717000,83064011548.967575,100901233319.264160,92738436915.907944,141715215336.045197,27662810033.596279
253.769000,112767817651.387665,169040075172.475952,79607380183.603012,8262196540.795116,40417772267.131279
253.822000,140873109997.736511,76634971838.768616,68520680702.899025,20811654116.999249,11720642751.811760
253.875000,173866464919.247192,74369727276.420654,115055257993.542145,34462122576.835396,4550867202.584478
253.927000,114190832478.800797,69150185044.867523,13721505328.410059,47211281045.206978,-3023382529.988399
253.979000,5476547161.055486,62980292352.141365,32745188233.813057,71195113093.725067,62980292352.141365
254.032000,28961958396.658932,112372398579.037888,52826612115.506981,129054486615.513657,28961958396.658932
254.084000,20642696733.389481,82495994554.089294,70117855752.003021,109496043542.327255,14135759719.603735
254.137000,13065623948.813137,55910447780.960991,88667567652.629715,177111791306.134033,223343999.125417
254.189000,5356512550.769807,28496646770.094948,74776915208.745239,182764208232.262573,74776915208.745239
254.243000,1924849081.237379,250683286226.999176,79484944413.438782,145986593063.239105,63180340431.194923
254.294000,-1744778041.620072,123879240955.053665,116027739767.761551,95163102353.383301,43510402412.910583
254.347000,50176310106.598518,97601726018.755844,137324638186.479614,50176310106.598518,26408584266.630936
254.399000,69186119904.623871,69186119904.623871,112454555393.566055,53570443938.689919,30146929989.788982
254.452000,41875699703.870087,156977890333.758240,92484834105.338120,108608098162.443176,11868513819.813013
254.504000,12193025472.757492,115390359246.728271,75485912244.977829,28154804273.457676,27600575842.877251
254.556000,9542742044.976276,72910838096.446213,57470895911.316444,88350780281.575974,42030953726.186676
254.610000,7778512558.430905,172499954972.259674,36604764980.850937,40722801041.196655,57194945282.579529
254.661000,32307526165.319508,218130996706.166260,11480578774.008844,35324857766.180855,83013415750.524872
254.714000,56622372558.463509,33710742425.271214,191319408309.654297,73112908896.366974,73769611670.884949
254.766000,77321100791.542252,32303963942.558033,106811493681.039185,54812532367.050148,62106975837.950562
254.820000,67065569686.100266,40652387459.645912,32826259392.548321,87609155862.231445,56304643593.841080
254.871000,52091960439.204895,113077670221.688339,29222319270.773602,64691438675.516525,82584815330.446609
254.923000,36382668488.703049,5659526209.354176,107530997977.722717,42042194698.057220,95672943062.886139
254.977000,24107281644.077972,101081408998.854858,161138145726.207031,66823692978.322594,117716843115.821106
255.029000,59637795809.992279,197656694684.544952,5963779580.999577,90308662226.559555,136314961851.410416
255.081000,32651510236.546711,113319947291.544464,24755393381.956596,63168934836.717438,186092267491.952118
255.133000,5478226515.067920,28233936654.582413,81330593646.782883,96501067073.125870,28233936654.582413
255.186000,69685367402.177246,104528051103.265030,54663372034.043320,39641376665.909370,69685367402.177246
255.239000,32091448651.568684,188212009659.201111,29489439301.442070,71121588903.476776,71121588903.476776
255.290000,2073326603.255052,106568987407.290680,2073326603.255052,76713084320.423355,68074223473.528427
255.343000,50586839900.439056,90230404230.578888,35101072583.977615,146598597262.495911,67862073662.357513
255.396000,101212611140.422684,75909458355.317017,84554702223.561630,31418081374.839741,69372810552.498245
255.447000,145799971132.104889,57708240322.217621,6321397349.783391,57708240322.217621,83401661808.435165
255.500000,107448278830.464066,150651229164.378601,106736700824.964691,26226732202.705814,99417612768.395706
255.553000,70774277891.772018,78224201880.379608,94572646188.713013,40974581937.341705,87950491532.173172
255.605000,95847195331.583603,67747004802.600777,79497993569.266159,117918617710.711487,73775772952.455688
255.657000,139375784250.177032,58329072703.818428,65696955571.669212,102536369910.923141,109904252778.773941
255.709000,42138302624.474731,113357969032.038101,76165476574.755096,74483901117.909897,84870102469.012741
255.762000,42326670166.210976,112871120443.229263,87984606039.947723,49381115193.912796,107972200285.102890
255.815000,67862681451.976761,53189669246.143951,104545211966.558792,25983459114.495747,137151905757.298492
255.866000,120778561491.765747,141988455217.148987,73056300609.653152,589163714.594246,156128384367.404449
255.919000,109917848798.492722,112918573454.118958,45206569268.459854,44162838953.459839,101568006278.488068
255.972000,103225485814.086197,87521674201.713211,131790177626.246140,91041494045.866226,108031393678.217041
256.024000,95512140081.139954,12385090691.840292,223981216410.057617,140854167020.757935,114404651305.980499
256.075000,62765677844.057716,131867323167.641357,110483432924.240067,138995286582.108459,110483432924.240067
256.129000,36648250658.258926,174642222410.585052,105031020042.942642,117110611042.033447,27230264455.577820
256.181000,8360278759.015260,59745406741.254250,95429523395.586700,90127883206.942810,26644140435.235100
256.233000,27484308294.524460,103041170369.653275,84551726607.882233,62364394093.756844,25652021074.889439
256.285000,44759301316.462975,141163950305.767822,72303486741.978653,24101162247.326218,24101162247.326218
256.338000,38532117434.371529,74145135063.109131,42813463815.968185,43202677123.386253,43202677123.386253
256.390000,32020409869.919922,77629728249.451157,12254724765.030722,62854878633.546494,62854878633.546494
256.441000,23541853715.162273,75576824030.025131,10089365877.926691,77351805064.104614,77351805064.104614
256.495000,53953677424.291527,80207922242.361633,81701282956.784149,60890578807.414696,178817902320.508240
256.547000,105991579913.271545,63050903174.806099,86269956886.329498,138990486094.641449,2331620456.387541
256.599000,107099595778.124619,63710025352.890091,87171806646.173218,140443466263.278564,2355994774.221159
256.650000,135500995742.893997,40742476270.992859,49222810698.438881,168684913067.684448,67197432582.700607
256.704000,245987502568.037048,22353852708.232491,47894318462.105972,95313023036.803085,136406062908.957794
256.756000,176206771503.789520,2684325137.163455,45345921067.079384,63401203239.665764,51002177606.102493
256.808000,107037871475.282059,121178654495.869766,43453447823.680618,31489428856.030613,72536979568.570358
256.859000,58056051648.660797,70351361950.049637,38087728151.669075,-1848918842.314385,87392230613.377426
256.913000,166063505068.768646,27677250844.794769,41515876267.192162,0.000000,110709003379.179077
256.965000,34791734201.382164,152430084097.767059,44306600737.118782,55551443006.626549,131670375292.522644
257.017000,19863390176.185310,114853662008.834442,48183471219.459549,40513449270.239578,136552612993.380386
257.068000,35872893571.943161,68986333792.198624,121967838144.607361,22627517483.840981,129449022786.961685
257.122000,115773055498.816544,39994328263.227486,99316059179.976334,39994328263.227486,136439981108.522659
257.174000,2849404201.246872,9687974284.239988,71235105031.178040,16526544367.233103,71235105031.178040
257.226000,10203495504.189693,23808156176.442627,53284920966.323837,17005825840.316160,30610486512.569084
257.278000,22026240740.346737,42734672205.629913,35580850426.713959,1694326210.795902,116908508544.917282
257.330000,119952435135.130997,60344169822.581161,47097888642.014519,13982185690.597944,159691278676.830902
257.383000,5220005666.567301,25354313237.611298,60216493939.326073,16902875491.740612,11931441523.581964
257.435000,25446617696.016590,56793900365.022263,71914354358.307297,19423022202.756542,-1106374682.435241
257.487000,8790401140.085936,87904011400.857101,153832019951.499786,21976002850.214470,4944600641.298449
257.539000,68784147862.210449,42511157697.334183,88397664825.573517,62215900320.991379,10947079235.365358
257.591000,16865509947.472212,134380030871.793015,23394094443.267818,66645966727.913292,16865509947.472212
257.643000,18683366739.461887,101172193475.953659,107517487840.299164,69445721654.226044,14041901417.394306
257.696000,8170911981.852813,60192384932.982269,86611667007.639832,53928019080.228569,12044529513.990307
257.748000,166234410954.076874,16133983178.748713,22660088734.197762,48764510955.993973,9607877623.299662
257.800000,84888739437.967651,72234517409.947601,21617629297.867363,21617629297.867363,103870072479.997742
257.853000,18768049594.360336,60586179515.775253,73705592824.454437,25327756248.699932,18768049594.360336
257.904000,83138346968.888214,44930085383.186348,121346608554.590073,57666172578.420311,41922953684.311752
257.956000,212512341450.397308,37456591787.245941,71555006379.773178,88518106568.480103,63891473807.210281
258.009000,105634996335.462219,30913394238.833961,24764873837.739975,71818134129.445297,86250077848.679825
258.062000,528197145.971311,18398867251.325943,88120890519.507233,57573488910.846901,69105793264.548691
258.113000,60005361016.688179,4773153717.236845,145922127926.945831,17046977561.559362,47731537172.365669
258.165000,34850179482.649734,120530620747.310364,109197229045.635696,71570368596.075714,59330305558.267052
258.217000,36509625936.236526,36509625936.236526,71791099318.043106,62300829579.265991,72684301175.810379
258.270000,48270102113.160233,93030697398.068985,37108719741.344589,55749378960.252708,6040954376.497692
258.321000,58155678040.956039,84848225579.285675,115516258921.196106,158451505599.870667,54180192237.375275
258.373000,68482602476.638023,13424629269.613966,19542181848.172195,7307076691.055737,19542181848.172195
258.425000,73052442766.286682,37352606482.309631,24213083405.567844,19502688340.321098,43302579196.305809
